year,country,quarter,education_expenditure.total_gdp_percentage,education_expenditure.per_student_primary,education_expenditure.per_student_secondary,education_expenditure.per_student_tertiary,education_expenditure.research_development,education_expenditure.infrastructure_investment,education_expenditure.teacher_training_budget,education_expenditure.digital_resources_budget,education_expenditure.special_education_funding,education_participation.enrollment_rate_primary,education_participation.enrollment_rate_secondary,education_participation.enrollment_rate_tertiary,education_participation.dropout_rate,education_participation.international_student_percentage,education_participation.special_needs_student_integration,education_participation.adult_education_participation,education_participation.vocational_training_enrollment,education_quality.teacher_qualification_index,education_quality.average_class_size,education_quality.teaching_hours_yearly,education_quality.digital_learning_percentage,education_quality.student_satisfaction_score,education_quality.graduate_employment_rate,education_quality.research_publication_index,education_quality.international_ranking_score,education_resources.student_teacher_ratio_primary,education_resources.student_teacher_ratio_secondary,education_resources.teacher_salary_index,education_resources.digital_resources_investment,education_resources.classroom_technology_level,education_resources.library_resources_per_student,education_resources.laboratory_equipment_index,education_resources.sports_facilities_rating,last_updated,education_expenditure.total_gdp_percentage_normalized,education_expenditure.per_student_primary_normalized,education_expenditure.per_student_secondary_normalized,education_expenditure.per_student_tertiary_normalized,education_expenditure.research_development_normalized,education_resources.student_teacher_ratio_primary_normalized,education_resources.student_teacher_ratio_secondary_normalized,education_resources.teacher_salary_index_normalized,education_resources.digital_resources_investment_normalized,education_participation.enrollment_rate_primary_normalized,education_participation.enrollment_rate_secondary_normalized,education_participation.enrollment_rate_tertiary_normalized,education_participation.dropout_rate_normalized,education_quality.teacher_qualification_index_normalized,education_quality.average_class_size_normalized,education_quality.teaching_hours_yearly_normalized,education_quality.digital_learning_percentage_normalized,time_period,total_investment_per_student,overall_quality_score
1992,HU,Q3,5.31,7991,8703,12458,2.31,1866,638,942,519,98.5,91.7,62.7,7.9,18.1,74.9,35.8,38.1,0.75,20,919,38,4.8,63.3,0.67,56,17.9,11.6,128,776,3.2,30,0.64,3.8,2024-12-14 14:21:57.023000,0.43666666666666654,0.3303333333333333,0.1757939484871218,0.49198717948717946,0.54,0.7374999999999998,0.31999999999999995,0.56,0.552,0.5,0.21250000000000036,0.5080000000000001,0.29000000000000004,0.20000000000000018,0.2,0.595,0.26666666666666666,1992-Q3,9717.333333333334,91.98180555555557
1992,IE,Q3,4.82,7676,9458,13447,2.44,564,396,308,993,98.6,93.7,62.3,14.5,5.3,79.8,14.5,47.8,0.83,26,870,41,4.4,60.0,1.96,52,17.3,11.6,107,661,4.2,96,0.72,4.0,2024-12-14 14:21:57.023000,0.27333333333333343,0.22533333333333333,0.36459114778694673,0.6901041666666666,0.6266666666666666,0.6625000000000001,0.31999999999999995,0.14,0.322,0.5333333333333314,0.46250000000000036,0.4919999999999999,0.95,0.52,0.8,0.35,0.36666666666666664,1992-Q3,10193.666666666666,88.18555555555554
1992,IT,Q3,4.4,8828,10001,12575,2.29,1023,288,795,567,98.7,97.9,55.6,7.1,11.9,85.4,39.0,33.7,0.82,19,825,51,4.9,84.1,1.29,71,17.1,12.7,130,557,1.2,48,0.74,3.9,2024-12-14 14:21:57.023000,0.13333333333333344,0.6093333333333333,0.5003750937734434,0.5154246794871795,0.5266666666666667,0.6375000000000002,0.5399999999999998,0.6,0.114,0.5666666666666677,0.9875000000000007,0.22400000000000006,0.20999999999999996,0.48,0.1,0.125,0.7,1992-Q3,10468.0,88.20958333333334
1992,LV,Q3,5.26,7542,8323,14502,1.55,523,751,406,625,99.7,90.4,65.6,13.8,8.1,88.5,37.4,41.4,0.9,21,860,45,3.6,75.8,1.17,60,17.5,10.9,126,954,2.0,61,0.92,3.5,2024-12-14 14:21:57.023000,0.41999999999999993,0.18066666666666667,0.08077019254813704,0.9014423076923077,0.03333333333333336,0.6875,0.18000000000000008,0.52,0.908,0.9000000000000009,0.05000000000000071,0.6239999999999998,0.8800000000000001,0.8000000000000003,0.3,0.3,0.5,1992-Q3,10122.333333333334,89.11416666666663
1992,LT,Q3,5.55,9659,11100,10836,2.69,840,558,744,757,98.9,92.9,53.0,7.1,7.3,72.3,18.3,23.5,0.73,27,948,57,3.8,85.1,0.89,83,13.7,12.3,122,655,4.7,64,0.56,3.6,2024-12-14 14:21:57.024000,0.5166666666666666,0.8863333333333333,0.7751937984496124,0.16706730769230768,0.7933333333333333,0.2124999999999999,0.46000000000000013,0.44,0.31,0.6333333333333352,0.3625000000000007,0.12,0.20999999999999996,0.1200000000000001,0.9,0.74,0.9,1992-Q3,10531.666666666666,100.68166666666667
1992,LU,Q3,4.76,9149,11327,13605,2.33,853,778,748,1076,98.3,93.3,66.6,9.3,13.6,78.6,25.1,39.9,0.91,26,908,35,5.0,86.8,1.36,93,13.8,12.1,148,831,2.3,40,0.9,3.8,2024-12-14 14:21:57.024000,0.25333333333333324,0.7163333333333334,0.8319579894973743,0.7217548076923077,0.5533333333333333,0.2250000000000001,0.41999999999999993,0.96,0.662,0.4333333333333324,0.41249999999999964,0.6639999999999998,0.43000000000000005,0.8400000000000003,0.8,0.54,0.16666666666666666,1992-Q3,11360.333333333334,96.53472222222221
1992,MT,Q3,5.03,8846,8329,12558,2.24,1402,367,780,880,98.5,92.1,68.2,7.1,12.6,75.6,12.8,38.2,0.79,20,832,44,4.5,70.7,0.7,51,14.1,14.7,144,817,3.0,81,0.84,1.3,2024-12-14 14:21:57.024000,0.34333333333333343,0.6153333333333333,0.08227056764191047,0.5120192307692307,0.49333333333333346,0.26249999999999996,0.9399999999999998,0.88,0.634,0.5,0.2624999999999993,0.7280000000000001,0.20999999999999996,0.3600000000000003,0.2,0.16,0.4666666666666667,1992-Q3,9911.0,85.4063888888889
1992,NL,Q3,4.74,7464,10324,10385,2.17,591,521,626,1032,98.2,96.5,68.8,14.3,17.9,83.7,17.0,35.5,0.93,19,885,33,4.3,69.2,1.67,86,17.2,14.1,131,986,3.8,85,0.68,1.6,2024-12-14 14:21:57.024000,0.24666666666666673,0.15466666666666667,0.5811452863215804,0.07672275641025642,0.4466666666666666,0.6499999999999999,0.82,0.62,0.972,0.40000000000000097,0.8125,0.7519999999999999,0.93,0.9200000000000004,0.1,0.425,0.1,1992-Q3,9391.0,91.72041666666665
1992,PL,Q3,6.65,7343,8190,13360,1.62,804,211,422,1009,100.0,92.6,58.4,13.8,17.4,85.4,31.9,20.2,0.88,19,840,57,4.7,66.6,0.95,80,13.7,12.1,113,881,2.2,75,0.82,4.8,2024-12-14 14:21:57.024000,0.8833333333333334,0.11433333333333333,0.047511877969492376,0.672676282051282,0.08000000000000007,0.2124999999999999,0.41999999999999993,0.26,0.762,1.0,0.3249999999999993,0.33599999999999997,0.8800000000000001,0.7200000000000002,0.1,0.2,0.9,1992-Q3,9631.0,89.25416666666668
1992,PT,Q3,5.28,8848,9973,11512,2.33,891,659,477,436,98.3,92.7,63.2,5.6,2.5,92.0,21.6,33.6,0.93,28,903,42,3.0,81.8,0.54,75,14.8,10.3,134,639,2.0,40,0.54,4.3,2024-12-14 14:21:57.025000,0.42666666666666675,0.616,0.49337334333583394,0.30248397435897434,0.5533333333333333,0.3500000000000001,0.060000000000000143,0.68,0.278,0.4333333333333324,0.33750000000000036,0.5280000000000001,0.05999999999999996,0.9200000000000004,1.0,0.515,0.4,1992-Q3,10111.0,94.75875000000002
1992,RO,Q3,4.01,9045,11840,12266,2.24,1477,518,609,753,98.9,95.0,56.7,7.2,17.4,86.8,16.1,31.0,0.87,24,944,52,3.3,84.9,1.03,77,17.5,11.5,111,807,4.7,38,0.7,4.6,2024-12-14 14:21:57.025000,0.0033333333333332624,0.6816666666666666,0.9602400600150037,0.453525641025641,0.49333333333333346,0.6875,0.3,0.22,0.614,0.6333333333333352,0.625,0.2680000000000001,0.22000000000000003,0.6800000000000002,0.6,0.72,0.7333333333333333,1992-Q3,11050.333333333334,99.15277777777779
1992,SK,Q3,6.75,8147,11663,11390,1.61,562,756,346,574,97.6,90.3,56.3,7.7,4.5,93.4,29.6,38.2,0.93,23,991,45,3.6,92.2,1.49,79,14.7,14.9,107,849,4.2,71,0.8,1.9,2024-12-14 14:21:57.025000,0.9166666666666666,0.38233333333333336,0.9159789947486872,0.2780448717948718,0.0733333333333334,0.3374999999999999,0.9800000000000001,0.14,0.698,0.1999999999999981,0.037499999999999645,0.2519999999999999,0.27,0.9200000000000004,0.5,0.955,0.5,1992-Q3,10400.0,103.25791666666665
1992,SI,Q3,5.48,8789,8756,14062,2.02,611,516,985,908,99.5,94.8,74.8,11.6,18.3,82.6,32.9,43.1,0.83,23,876,30,4.0,93.4,1.84,67,13.4,10.4,100,792,1.8,62,0.65,4.8,2024-12-14 14:21:57.025000,0.49333333333333346,0.5963333333333334,0.18904726181545387,0.813301282051282,0.3466666666666667,0.17500000000000004,0.08000000000000007,0.0,0.584,0.8333333333333334,0.5999999999999996,0.9919999999999999,0.6599999999999999,0.52,0.5,0.38,0.0,1992-Q3,10535.666666666666,91.45583333333333
1992,ES,Q3,6.83,7305,11342,14345,1.94,1575,355,481,946,97.4,90.7,66.9,12.0,16.5,95.0,34.0,25.3,0.88,27,929,41,4.0,71.2,1.65,84,16.9,14.8,141,683,4.2,31,0.74,1.0,2024-12-14 14:21:57.025000,0.9433333333333334,0.10166666666666667,0.8357089272318079,0.8699919871794872,0.2933333333333333,0.6124999999999998,0.9600000000000002,0.82,0.366,0.13333333333333522,0.08750000000000036,0.6760000000000003,0.7,0.7200000000000002,0.9,0.645,0.36666666666666664,1992-Q3,10997.333333333334,96.78013888888889
1992,SE,Q3,4.21,9704,9320,13291,2.25,712,523,501,677,99.1,91.7,54.6,5.4,9.4,91.0,22.6,28.7,0.76,19,814,59,4.5,71.4,0.74,53,12.3,11.5,131,869,3.2,51,0.73,1.5,2024-12-14 14:21:57.026000,0.06999999999999999,0.9013333333333333,0.3300825206301575,0.6588541666666666,0.5,0.03750000000000009,0.3,0.62,0.738,0.6999999999999981,0.21250000000000036,0.18400000000000005,0.040000000000000036,0.2400000000000002,0.1,0.07,0.9666666666666667,1992-Q3,10771.666666666666,85.31472222222223
1992,AT,Q4,6.85,9501,10938,10537,2.77,1630,331,825,941,99.6,90.3,69.1,8.5,6.4,83.0,22.7,42.1,0.78,21,860,46,4.6,61.2,1.96,87,17.1,14.0,136,765,3.7,30,0.63,1.2,2024-12-14 14:21:57.026000,0.9499999999999998,0.8336666666666667,0.7346836709177295,0.10717147435897435,0.8466666666666667,0.6375000000000002,0.8,0.72,0.53,0.8666666666666648,0.037499999999999645,0.7639999999999998,0.35,0.3200000000000003,0.3,0.3,0.5333333333333333,1992-Q4,10325.333333333334,90.33277777777776
1992,BE,Q4,5.79,9859,8500,14177,1.77,1694,367,416,932,99.4,95.7,65.3,6.1,7.1,73.0,23.7,40.3,0.77,27,982,44,3.3,76.3,0.9,56,17.3,10.2,108,946,2.8,25,0.81,4.5,2024-12-14 14:21:57.026000,0.5966666666666667,0.953,0.12503125781445362,0.8363381410256411,0.18000000000000002,0.6625000000000001,0.039999999999999855,0.16,0.892,0.8000000000000019,0.7125000000000004,0.6119999999999999,0.10999999999999996,0.28000000000000025,0.9,0.91,0.4666666666666667,1992-Q4,10845.333333333334,99.40222222222224
1992,BG,Q4,5.65,8446,11518,14789,1.81,924,767,807,788,99.5,92.8,65.6,14.7,5.0,81.1,29.9,40.7,0.83,20,857,54,4.2,88.9,1.27,91,14.9,13.9,134,987,2.7,100,0.65,3.4,2024-12-14 14:21:57.026000,0.5500000000000002,0.482,0.8797199299824956,0.9589342948717948,0.2066666666666667,0.36250000000000004,0.78,0.68,0.974,0.8333333333333334,0.34999999999999964,0.6239999999999998,0.97,0.52,0.2,0.285,0.8,1992-Q4,11584.333333333334,93.25041666666668
1992,HR,Q4,4.63,9967,8333,11423,2.43,1785,738,442,1173,99.4,95.9,60.0,12.1,13.7,77.5,12.6,49.2,0.78,20,982,46,4.6,69.0,0.51,83,19.5,11.0,120,894,2.0,79,0.81,3.8,2024-12-14 14:21:57.026000,0.20999999999999996,0.989,0.08327081770442611,0.28465544871794873,0.6200000000000001,0.9375,0.2,0.4,0.788,0.8000000000000019,0.7375000000000007,0.4,0.71,0.3200000000000003,0.2,0.91,0.5333333333333333,1992-Q4,9907.666666666666,100.65444444444444
1992,CY,Q4,6.33,8647,10078,11546,2.73,736,711,652,669,98.2,97.0,64.1,8.7,16.8,88.9,36.0,28.3,0.78,19,937,42,3.9,75.4,0.77,58,17.2,14.7,104,829,4.6,38,0.78,2.9,2024-12-14 14:21:57.027000,0.7766666666666667,0.549,0.5196299074768692,0.3092948717948718,0.82,0.6499999999999999,0.9399999999999998,0.08,0.658,0.40000000000000097,0.875,0.5639999999999997,0.36999999999999994,0.3200000000000003,0.1,0.685,0.4,1992-Q4,10090.333333333334,94.86291666666665
1992,CZ,Q4,6.9,7462,11326,14105,2.79,1209,303,341,742,97.8,97.9,52.9,9.2,9.1,83.5,13.4,39.9,0.82,24,980,56,3.4,78.8,0.83,95,12.4,11.4,117,791,3.9,93,0.65,3.8,2024-12-14 14:21:57.027000,0.9666666666666668,0.154,0.8317079269817454,0.8219150641025641,0.86,0.050000000000000044,0.2800000000000001,0.34,0.582,0.2666666666666657,0.9875000000000007,0.11599999999999994,0.41999999999999993,0.48,0.6,0.9,0.8666666666666667,1992-Q4,10964.333333333334,103.47472222222223
1992,DK,Q4,5.99,8800,8934,11822,1.53,528,450,929,646,99.4,91.5,67.7,7.4,18.2,82.1,18.7,29.4,0.91,24,933,39,3.1,74.6,1.84,67,15.2,13.5,116,902,2.4,42,0.57,2.2,2024-12-14 14:21:57.027000,0.6633333333333334,0.6,0.23355838959739936,0.3645833333333333,0.020000000000000018,0.3999999999999999,0.7,0.32,0.804,0.8000000000000019,0.1875,0.7080000000000001,0.24000000000000005,0.8400000000000003,0.6,0.665,0.3,1992-Q4,9852.0,95.48791666666664
1992,EE,Q4,5.45,7401,10903,14842,2.69,962,638,981,829,97.8,95.5,58.5,12.3,16.7,96.9,40.0,38.4,0.87,21,999,53,3.8,92.0,0.91,56,19.7,10.2,126,963,2.4,21,0.65,3.9,2024-12-14 14:21:57.027000,0.4833333333333334,0.13366666666666666,0.7259314828707176,0.969551282051282,0.7933333333333333,0.9624999999999999,0.039999999999999855,0.52,0.926,0.2666666666666657,0.6875,0.34,0.7300000000000001,0.6800000000000002,0.3,0.995,0.7666666666666667,1992-Q4,11048.666666666666,102.44347222222221
1992,FI,Q4,4.97,9462,9071,11275,1.62,1033,775,644,932,97.7,96.2,51.3,5.6,15.0,93.6,12.0,38.0,0.71,26,870,32,3.0,91.1,0.92,73,18.4,14.1,128,841,1.1,45,0.55,1.2,2024-12-14 14:21:57.027000,0.32333333333333325,0.8206666666666667,0.2678169542385596,0.25500801282051283,0.08000000000000007,0.7999999999999998,0.82,0.56,0.682,0.23333333333333428,0.7750000000000004,0.05199999999999989,0.05999999999999996,0.040000000000000036,0.8,0.35,0.06666666666666667,1992-Q4,9936.0,91.49888888888887
1992,FR,Q4,5.89,7008,10372,13125,1.99,1342,402,738,595,98.9,90.3,60.4,7.5,19.5,83.9,25.5,42.4,0.75,20,936,51,4.2,76.1,1.39,63,19.9,12.7,132,590,3.1,53,0.8,2.2,2024-12-14 14:21:57.028000,0.6299999999999999,0.0026666666666666666,0.5931482870717679,0.6256009615384616,0.32666666666666666,0.9874999999999998,0.5399999999999998,0.64,0.18,0.6333333333333352,0.037499999999999645,0.4159999999999999,0.25,0.20000000000000018,0.2,0.68,0.7,1992-Q4,10168.333333333334,96.18500000000002
1992,DE,Q4,6.15,9582,11900,11213,2.81,1719,691,460,541,97.1,96.4,69.9,14.4,6.2,86.7,25.9,27.9,0.88,20,920,32,5.0,70.4,0.71,95,14.7,14.8,116,769,2.8,31,0.59,2.1,2024-12-14 14:21:57.028000,0.7166666666666668,0.8606666666666667,0.9752438109527382,0.24258814102564102,0.8733333333333334,0.3374999999999999,0.9600000000000002,0.32,0.538,0.03333333333333144,0.8000000000000007,0.7960000000000003,0.9400000000000001,0.7200000000000002,0.2,0.6,0.06666666666666667,1992-Q4,10898.333333333334,95.46472222222222
1992,GR,Q4,6.79,9115,8981,13148,2.97,765,624,700,1152,97.2,97.7,69.5,8.7,18.2,90.8,36.4,37.4,0.85,24,847,33,4.5,81.6,1.02,60,12.8,11.9,142,961,2.4,25,0.77,2.9,2024-12-14 14:21:57.028000,0.93,0.705,0.245311327831958,0.6302083333333334,0.9800000000000001,0.10000000000000009,0.38000000000000006,0.84,0.922,0.06666666666666761,0.9625000000000004,0.78,0.36999999999999994,0.6000000000000001,0.6,0.235,0.1,1992-Q4,10414.666666666666,87.79208333333331
1992,HU,Q4,4.18,7912,8439,14343,1.87,581,565,305,403,97.5,97.0,63.1,10.7,10.8,72.9,15.7,39.4,0.92,26,988,44,3.2,76.0,1.54,95,12.8,14.6,135,947,1.9,47,0.53,3.2,2024-12-14 14:21:57.028000,0.05999999999999991,0.304,0.10977744436109027,0.8695913461538461,0.24666666666666673,0.10000000000000009,0.9199999999999999,0.7,0.894,0.16666666666666666,0.875,0.524,0.57,0.8800000000000003,0.8,0.94,0.4666666666666667,1992-Q4,10231.333333333334,103.14555555555557
1992,IE,Q4,4.99,8447,10178,12097,2.04,1440,274,309,755,98.0,97.5,59.6,5.0,15.7,82.2,18.3,30.5,0.71,20,903,40,3.6,67.1,1.31,79,13.2,13.3,142,548,1.1,97,0.72,4.3,2024-12-14 14:21:57.028000,0.33000000000000007,0.48233333333333334,0.5446361590397599,0.41967147435897434,0.36000000000000004,0.1499999999999999,0.6600000000000001,0.84,0.096,0.3333333333333333,0.9375,0.38400000000000006,0.0,0.040000000000000036,0.2,0.515,0.3333333333333333,1992-Q4,10240.666666666666,92.98402777777778
1992,IT,Q4,6.72,9462,10782,13940,2.26,1697,611,685,1175,98.9,92.6,58.1,6.4,6.1,89.7,10.7,22.9,0.93,22,813,36,3.7,86.3,1.81,54,17.9,10.5,134,995,3.0,79,0.82,1.8,2024-12-14 14:21:57.028000,0.9066666666666666,0.8206666666666667,0.6956739184796199,0.7888621794871795,0.5066666666666665,0.7374999999999998,0.1,0.68,0.99,0.6333333333333352,0.3249999999999993,0.32400000000000007,0.14000000000000004,0.9200000000000004,0.4,0.065,0.2,1992-Q4,11394.666666666666,84.94375
1992,LV,Q4,5.28,8652,10891,14022,2.62,1069,384,405,868,97.7,92.5,57.1,9.1,16.8,74.8,33.0,37.9,0.84,24,830,50,3.3,84.8,1.72,55,15.3,13.0,126,812,3.3,53,1.0,2.7,2024-12-14 14:21:57.029000,0.42666666666666675,0.5506666666666666,0.7229307326831708,0.8052884615384616,0.7466666666666667,0.4125000000000001,0.6,0.52,0.624,0.23333333333333428,0.3125,0.28400000000000003,0.41,0.56,0.6,0.15,0.6666666666666666,1992-Q4,11188.333333333334,87.63638888888887
1992,LT,Q4,5.29,7905,9926,12190,1.88,692,219,683,846,97.5,91.7,52.5,12.1,9.6,96.9,25.4,29.3,0.93,26,878,58,5.0,63.5,1.18,97,14.5,10.3,114,746,4.9,25,0.62,2.2,2024-12-14 14:21:57.029000,0.43,0.3016666666666667,0.4816204051012753,0.43830128205128205,0.25333333333333324,0.3125,0.060000000000000143,0.28,0.492,0.16666666666666666,0.21250000000000036,0.1,0.71,0.9200000000000004,0.8,0.39,0.9333333333333333,1992-Q4,10007.0,94.38777777777779
1992,LU,Q4,4.45,7773,10331,11750,2.37,1963,399,694,947,98.4,94.3,71.0,8.0,12.7,92.2,16.2,47.8,0.7,23,808,51,4.7,77.2,0.52,90,19.5,14.8,109,968,3.7,23,0.66,3.8,2024-12-14 14:21:57.029000,0.15000000000000005,0.25766666666666665,0.5828957239309828,0.3501602564102564,0.5800000000000001,0.9375,0.9600000000000002,0.18,0.936,0.46666666666666856,0.5374999999999996,0.84,0.3,0.0,0.5,0.04,0.7,1992-Q4,9951.333333333334,88.03000000000002
1992,MT,Q4,4.65,8816,11052,10723,2.82,1132,727,430,995,97.7,94.5,52.9,10.4,6.7,80.4,14.4,20.4,0.87,23,895,45,3.1,80.8,1.0,85,14.6,10.8,108,533,2.6,88,0.85,4.2,2024-12-14 14:21:57.029000,0.21666666666666679,0.6053333333333333,0.7631907976994249,0.14443108974358973,0.8799999999999999,0.32499999999999996,0.16000000000000014,0.16,0.066,0.23333333333333428,0.5625,0.11599999999999994,0.54,0.6800000000000002,0.5,0.475,0.5,1992-Q4,10197.0,94.66041666666666
1992,NL,Q4,5.98,9661,9556,13096,2.99,710,262,470,543,97.8,95.6,73.3,13.6,2.8,70.1,38.4,38.9,0.8,18,923,56,4.4,78.1,0.75,73,19.5,12.9,113,685,3.1,93,0.71,1.5,2024-12-14 14:21:57.029000,0.6600000000000001,0.887,0.38909727431857966,0.6197916666666666,0.9933333333333335,0.9375,0.5800000000000001,0.26,0.37,0.2666666666666657,0.6999999999999993,0.9319999999999999,0.86,0.40000000000000036,0.0,0.615,0.8666666666666667,1992-Q4,10771.0,96.32763888888888
1992,PL,Q4,6.74,8830,8930,10246,2.41,512,391,984,908,99.6,96.9,52.7,11.7,3.5,97.3,38.8,32.3,0.87,21,837,48,4.3,66.9,1.68,60,16.8,13.1,113,547,2.8,64,0.82,4.4,2024-12-14 14:21:57.030000,0.9133333333333334,0.61,0.23255813953488372,0.04887820512820513,0.6066666666666668,0.6000000000000001,0.6199999999999999,0.26,0.094,0.8666666666666648,0.8625000000000007,0.10800000000000011,0.6699999999999999,0.6800000000000002,0.3,0.185,0.6,1992-Q4,9335.333333333334,86.79291666666666
1992,PT,Q4,4.99,7006,10986,12354,1.57,1902,712,593,689,98.3,95.8,64.9,11.9,7.0,73.8,38.8,36.2,0.9,27,894,48,4.3,79.7,1.0,75,17.4,11.6,123,704,2.6,49,0.83,1.2,2024-12-14 14:21:57.030000,0.33000000000000007,0.002,0.746686671667917,0.47115384615384615,0.04666666666666671,0.6749999999999998,0.31999999999999995,0.46,0.408,0.4333333333333324,0.7249999999999996,0.5960000000000002,0.6900000000000001,0.8000000000000003,0.9,0.47,0.6,1992-Q4,10115.333333333334,94.38916666666665
1992,RO,Q4,6.12,7952,11575,12024,2.93,1827,738,637,822,99.2,91.8,53.3,5.7,4.5,88.1,33.0,37.4,0.7,26,922,41,3.5,79.9,1.36,54,17.4,13.3,123,972,1.4,62,0.66,2.9,2024-12-14 14:21:57.030000,0.7066666666666667,0.31733333333333336,0.8939734933733433,0.4050480769230769,0.9533333333333335,0.6749999999999998,0.6600000000000001,0.46,0.944,0.7333333333333343,0.22499999999999964,0.1319999999999999,0.07000000000000002,0.0,0.8,0.61,0.36666666666666664,1992-Q4,10517.0,94.18638888888887
1992,SK,Q4,6.25,8258,11452,12492,2.21,611,648,410,894,98.8,93.9,66.7,7.6,7.9,95.2,30.2,37.8,0.91,23,814,54,4.0,82.4,0.56,52,16.5,12.6,109,857,3.8,41,0.52,4.4,2024-12-14 14:21:57.030000,0.75,0.41933333333333334,0.8632158039509877,0.4987980769230769,0.47333333333333333,0.5625,0.5199999999999999,0.18,0.714,0.5999999999999991,0.4875000000000007,0.6680000000000001,0.25999999999999995,0.8400000000000003,0.5,0.07,0.8,1992-Q4,10734.0,86.08999999999997
1992,SI,Q4,4.78,8192,10611,13347,2.88,1481,571,927,873,97.3,93.2,59.9,12.0,7.5,90.8,10.7,38.0,0.81,24,841,44,3.6,94.4,1.59,95,16.5,10.1,108,753,2.0,61,0.79,2.7,2024-12-14 14:21:57.030000,0.26000000000000006,0.3973333333333333,0.6529132283070768,0.6700721153846154,0.9199999999999999,0.5625,0.019999999999999928,0.16,0.506,0.09999999999999905,0.40000000000000036,0.39599999999999996,0.7,0.4400000000000004,0.6,0.205,0.4666666666666667,1992-Q4,10716.666666666666,92.17597222222223
1992,ES,Q4,6.94,8800,11940,10796,1.9,1279,546,546,1148,99.8,96.7,56.1,9.7,5.3,76.9,12.4,47.0,0.82,22,950,57,4.9,63.4,1.47,86,14.3,14.1,125,637,2.5,36,0.97,3.0,2024-12-14 14:21:57.030000,0.9800000000000001,0.6,0.9852463115778944,0.15905448717948717,0.2666666666666666,0.2875000000000001,0.82,0.5,0.274,0.9333333333333323,0.8375000000000004,0.24400000000000005,0.4699999999999999,0.48,0.4,0.75,0.9,1992-Q4,10512.0,99.01000000000005
1992,SE,Q4,4.35,7168,10746,13234,1.71,1312,206,419,812,98.3,92.0,65.3,11.3,8.6,86.8,24.4,21.9,0.81,21,998,38,4.7,75.9,1.45,65,16.6,10.2,141,924,1.1,91,0.88,3.7,2024-12-14 14:21:57.031000,0.11666666666666654,0.056,0.6866716679169792,0.6474358974358975,0.13999999999999999,0.5750000000000002,0.039999999999999855,0.82,0.848,0.4333333333333324,0.25,0.6119999999999999,0.6300000000000001,0.4400000000000004,0.3,0.99,0.26666666666666666,1992-Q4,10382.666666666666,100.5713888888889
1993,AT,Q1,6.44,8670,11885,14905,1.99,1331,509,304,1121,99.6,90.7,51.6,11.5,18.4,70.5,19.6,47.5,0.8,25,915,47,4.2,66.0,1.17,96,13.1,11.4,138,676,1.3,91,0.65,2.3,2024-12-14 14:21:57.031000,0.8133333333333335,0.5566666666666666,0.9714928732183046,0.9821714743589743,0.32666666666666666,0.13749999999999996,0.2800000000000001,0.76,0.352,0.8666666666666648,0.08750000000000036,0.06400000000000006,0.65,0.40000000000000036,0.7,0.575,0.5666666666666667,1993-Q1,11820.0,96.45097222222223
1993,BE,Q1,4.8,7624,9163,10533,2.06,716,560,924,1114,97.8,92.7,64.0,7.7,12.9,90.7,31.0,32.8,0.92,20,973,31,4.7,70.6,1.32,77,12.4,12.6,132,505,3.8,50,0.63,2.3,2024-12-14 14:21:57.031000,0.2666666666666666,0.208,0.2908227056764191,0.1063701923076923,0.37333333333333335,0.050000000000000044,0.5199999999999999,0.64,0.01,0.2666666666666657,0.33750000000000036,0.56,0.27,0.8800000000000003,0.2,0.865,0.03333333333333333,1993-Q1,9106.666666666666,98.37652777777778
1993,BG,Q1,6.73,9299,9054,14968,2.36,776,589,660,1095,98.6,90.0,50.5,14.2,3.1,96.1,10.4,35.6,0.72,27,865,49,4.3,63.4,1.16,83,18.0,12.4,116,758,3.2,53,0.72,4.8,2024-12-14 14:21:57.031000,0.9100000000000001,0.7663333333333333,0.26356589147286824,0.9947916666666666,0.5733333333333333,0.75,0.4800000000000001,0.32,0.516,0.5333333333333314,0.0,0.02,0.9199999999999999,0.08000000000000007,0.9,0.325,0.6333333333333333,1993-Q1,11107.0,91.29319444444445
1993,HR,Q1,6.29,7452,9084,12643,2.95,765,765,459,700,99.3,94.3,56.0,6.7,10.2,84.7,20.4,26.5,0.79,26,838,46,3.3,74.4,0.68,54,18.7,14.6,141,807,3.9,29,0.94,3.5,2024-12-14 14:21:57.031000,0.7633333333333333,0.15066666666666667,0.27106776694173546,0.5290464743589743,0.9666666666666668,0.8374999999999999,0.9199999999999999,0.82,0.614,0.7666666666666657,0.5374999999999996,0.24,0.17,0.3600000000000003,0.8,0.19,0.5333333333333333,1993-Q1,9726.333333333334,87.08777777777776
1993,CY,Q1,6.69,9044,9000,14294,2.41,1445,261,624,725,98.3,90.1,50.3,7.6,3.0,92.2,25.5,29.6,0.89,19,858,55,4.4,79.1,1.98,81,13.6,12.2,146,827,1.1,45,0.87,3.7,2024-12-14 14:21:57.032000,0.8966666666666668,0.6813333333333333,0.25006251562890724,0.8597756410256411,0.6066666666666668,0.19999999999999996,0.43999999999999984,0.92,0.654,0.4333333333333324,0.01249999999999929,0.011999999999999886,0.25999999999999995,0.7600000000000002,0.1,0.29,0.8333333333333334,1993-Q1,10779.333333333334,91.77944444444442
